"Name","model","dataset_name","Tags","metric_glu_rs/NRMSE_Sum","metric_glu_rs/ND_Sum","metric_glu_rs/CRPS_Sum","pred_len","epoch","Notes","Runtime","input_dim","enc_in","D3PM_kernel_size","T","UNet_Type","ablation_study_F_type","ablation_study_case","ablation_study_masking_tau","ablation_study_masking_type","beta_max","cond_ddpm_channels_conv","cond_ddpm_num_layers","ddpm_channels_conv","ddpm_channels_fusion_I","ddpm_dim_diff_steps","ddpm_inp_embed","ddpm_layers_I","ddpm_layers_II","ddpm_layers_inp","device","diff_steps","dim_LSTM","interval","model_channels","nfe","num_vars","ot_ode","parameterization","pretrain_epochs","t0","type_sampler","use_freq_enhance","use_window_normalization","vis_ar_part","weight_pred_loss","metric/rse","metric/nrmse","metric_glu_rs/CRPS","metric_glu_rs/ND","metric_glu_rs/NRMSE","metric/nmae_sum","metric/nrmse_sum","metric_glu/CRPS","metric_glu/CRPS_Sum","metric_glu/NRMSE","metric_rs/corr","metric_rs/mae","metric_rs/mape","metric_rs/mse","metric_rs/mspe","metric_rs/nmae","metric_rs/nmae_sum","metric_rs/nrmse","metric_rs/nrmse_sum","metric_rs/rmse","metric_rs/rse","metric_glu/ND_Sum","metric_glu/ND","metric/nmae","metric_glu/NRMSE_Sum (Min)","lr_optim"
"patchtst_2023-11-15_15-20-13","PatchTST","traf","","0.18973645119230195","0.12188050817850396","0.12188050603990386","24","13","glounts metrics","3475","963","963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.574573278427124","0.809227705001831","0.2116648802145517","0.21166488027193844","0.47752857933373943","0.001526015461422503","0.002378998324275017","0.38174613251691625","0.2563706309009723","0.8092277541314439","[0.01548557821661234,0.012606519274413586,0.009387878701090813,0.007919535972177982,0.0061272564344108105,0.007042606361210346,0.0051781670190393925,0.005395845510065556,0.005130693782120943,0.0016396138817071917,0.001069700112566352,0.0005179765867069364,0.007520223036408424,0.008640697225928307,0.00842168927192688,0.00763632170855999,0.005262158811092377,0.003711683675646782,0.007201795466244221,0.004759724717587233,0.006243640091270208,0.00380466552451253,0.0031299239490181208,0.0044502983801066875]","0.011085040867328644","523.0159912109375","0.0006254257750697434","25232232448","0.21166487038135529","0.0007254792144522071","0.4775286018848419","0.0011293836869299412","0.025008514523506165","0.5772108435630798","0.2563706323815936","0.38174613290595377","0.3817460834980011","0.39967171334527185",""
"patchtst_2023-11-15_15-14-49","Autoformer","taxi","","","","","24","0","-","21","1214","1214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_15-07-18","Autoformer","traf","","0.0951589797078556","0.0684108080236776","0.06841080779856179","24","37","gluonts_metrics","8341","963","963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5269686579704285","0.7421814799308777","0.21255759029331409","0.2125575901110567","0.4439841960796587","0.0008398453937843442","0.001180151361040771","0.3753511182494212","0.14109404549800136","0.7421815114390609","[0.013886666856706142,0.012125058099627497,0.010823535732924938,0.00976586900651455,0.00779731385409832,0.011005580425262451,0.01408148929476738,0.014116453938186169,0.01185914222151041,0.008310495875775814,0.0039558373391628265,0.00678613968193531,0.01415414735674858,0.017019527032971382,0.017469309270381927,0.0166633240878582,0.014235547743737698,0.01037784479558468,0.007816699333488941,0.00632203184068203,0.004888436291366816,0.006080708000808954,0.008792547509074211,0.00974343903362751]","0.011131794191896915","507.3140869140625","0.0005406448035500944","22160330752","0.2125576138496399","0.00040720717515796423","0.443984180688858","0.0005664224736392498","0.023251770064234737","0.5366641879081726","0.14109404322704838","0.37535111813312","0.37535107135772705","0.19794863255743567",""
"patchtst_2023-11-15_15-07-11","Autoformer","taxi","","","","","24","0","gluonts_metrics","26","1214","1214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-15_15-07-08","Autoformer","cup","","0.993487978510184","0.7339176685798084","0.7339176709112705","24","58","gluonts_metrics","3003","270","270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.776716232299805","2.6053450107574463","0.9802071381736168","0.9802071454876732","2.729868509086384","0.023838544264435768","0.03269168734550476","1.4018331720735755","1.7163752329757735","2.6053453628034218","[0.007279021199792624,0.006493091583251953,0.0048053450882434845,0.004715039394795895,0.003758728969842195,0.004713697358965874,0.0046255141496658325,0.00473293662071228,0.004434302914887667,0.003797428915277123,0.0044671762734651566,0.005072471220046282,0.004876269493252039,0.003236158983781934,0.002318735932931304,0.0007303173770196736,-0.004240585025399923,-0.003662056289613247,-0.0038868996780365705,-0.004267330281436443,-0.0034648498985916376,-0.0025713485665619373,-0.0022773316595703363,-0.005218974314630032]","42.2426643371582","36288632","13840.4541015625","929200300290474000","0.980207085609436","0.010193300433456898","2.7298684120178223","0.013798442669212818","117.6454620361328","2.0437638759613037","1.7163752020342775","1.4018331751218494","1.401833176612854","2.1912479730789576",""
"patchtst_2023-11-15_15-05-35","Autoformer","sol","","0.8985426878208685","0.636815354378828","0.6368153639791585","24","13","gluonts_metrics","643","137","137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6422368288040161","0.7303164601325989","0.7058626649374267","0.7058626653470401","1.1128595572822455","0.002807987853884697","0.003968323580920696","0.4993418676676102","0.47174196104381005","0.7303164481241242","[-9.129831612941786e-11,-2.84517565757314e-11,-2.8934101642397178e-11,-5.010570430785677e-11,2.648644845115733e-11,0.0088781313970685,0.01407704781740904,0.013329952955245972,0.01009476836770773,0.0076911561191082,0.007441281341016293,0.00944257341325283,0.009731719270348547,0.009716522879898548,0.00872558169066906,0.003040019189938903,-0.00005733466605306603,6.670355240379067e-12,3.8850370837062436e-11,2.8415068908937968e-11,-3.123269698424025e-11,-3.5542759707629656e-11,-7.875054774952872e-11,5.126098504004695e-11]","21.739980697631836","12525290","1174.7852783203125","1391322040631296","0.7058627605438232","0.003790567629039288","1.1128596067428589","0.0053484681993722916","34.275142669677734","0.6299992203712463","0.4717419712294666","0.4993418676795768","0.4993418753147125","0.524452727593845",""
"patchtst_2023-11-15_15-04-01","Autoformer","wiki","","0.1822780777540993","0.12394740035995969","0.12394740211741972","24","7","yy's test","3083","2000","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0539299249649048","4.0615553855896","0.9956322191641942","0.9956322203550751","4.476178712744165","0.003816277254372835","0.0053774709813296795","1.043021806307486","0.5495439451752256","4.061554899366358","[0.004493736661970615,0.0033494846429675817,0.0026489070151001215,0.0029351147823035717,0.0035553425550460815,0.001992763951420784,0.0029001575894653797,0.005555594339966774,0.004925609566271305,0.004178796429187059,0.002368222689256072,0.004645437002182007,0.002958516124635935,0.003975726198405027,0.005584199447184801,0.004159083124250174,0.002060726284980774,0.0022533272858709097,0.0023319730535149574,0.0003089187084697187,0.0002282214700244367,0.0012908873613923788,0.0010565906995907426,0.0019181297393515704]","2950.612548828125","3.811487436294556","175971152","9295.1533203125","0.9956319332122804","0.0008607458439655602","4.476178169250488","0.0012658198829740286","13265.412109375","1.9426608085632324","0.5495439451752256","1.0430218063017869","1.0430219173431396","0.4236766429262785",""
"patchtst_2023-11-15_15-05-33","PatchTST","sol","","0.7547636216640754","0.4782593030249027","0.47825931462440496","24","3","glounts metrics","1331","137","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5909445285797119","0.6719896793365479","0.5529421849518407","0.5529421837903936","0.994864533157032","0.0021284930408000946","0.003379727713763714","0.3942964746519133","0.3575868109579332","0.6719897088236869","[-7.32054278307359e-11,4.957121865767355e-11,3.6919568097149025e-11,1.8976075051579944e-12,-5.515258822558211e-12,-0.00381633173674345,0.0012116333236917851,0.00457158824428916,0.00558925187215209,0.004503173287957907,0.004729654639959335,0.006167375482618809,0.006167540326714516,0.0063545298762619495,0.005734569393098354,0.004605230875313282,0.00006228386337170377,-5.253105242464251e-11,-4.730056624158152e-11,7.04307098753354e-11,-7.14325057438181e-11,-1.481099097533356e-11,-2.946864627317858e-11,-7.898084963819939e-11]","17.030155181884766","5269036","938.8704223632812","248702883069952","0.552942156791687","0.002846781862899661","0.9948645234107972","0.004492640495300293","30.640993118286133","0.5632012486457825","0.3575868174498901","0.3942964744765945","0.39429643750190735","0.1894591648420545",""
"patchtst_2023-11-15_14-43-26","PatchTST","wiki","","0.10625092030013428","0.0727685571803239","0.07276855660143883","24","2","glounts metrics","1555","2000","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.978163242340088","3.8056252002716064","0.27101315380837937","0.2710131538522842","2.017721399433846","0.002469731727614999","0.0035735254641622305","0.48766012332113445","0.35564134044421286","3.805624607948708","[0.013503734953701496,0.012232807464897633,0.012108429335057735,0.012832301668822764,0.011824050918221474,0.011538336984813212,0.01167937833815813,0.010460580699145794,0.009187038987874985,0.009949928149580956,0.010874182917177675,0.010504832491278648,0.008825689554214478,0.010471445508301258,0.008607921190559864,0.007977577857673168,0.008663028478622437,0.01032163854688406,0.008400257676839828,0.007383252959698439,0.009317249059677124,0.005893308203667402,0.007199158426374197,0.006766260601580143]","812.7848510742188","0.2276555448770523","36617844","0.6925550699234009","0.27101320028305054","0.0005053372588008642","2.017721652984619","0.0007378535810858011","6051.26806640625","0.8804264068603516","0.35564132917984775","0.4876601230459616","0.4876602590084076","0.4587956229178268",""
"patchtst_2023-11-15_14-42-39","Autoformer","elec","","0.049499026365949654","0.03882114866821744","0.038821148668217446","24","17","-","1109","370","370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3776312172412872","0.4270220994949341","0.08044050759817162","0.08044050766942791","0.6854976031628701","0.0005931409541517496","0.0007594753406010568","0.2969427137930545","0.09964768150368222","0.42702209872372815","[0.006653568707406521,0.005610702559351921,0.005426200106739998,0.004697243217378855,0.0037389355711638927,0.003333624452352524,0.005538168363273144,0.006756624206900597,0.006600513122975826,0.006743811070919037,0.007984203286468983,0.007794787175953388,0.008144838735461235,0.008956525474786758,0.0087675666436553,0.008584401570260525,0.008188460022211075,0.008166481740772724,0.006631977390497923,0.00503872986882925,0.004614802543073893,0.004829556215554476,0.003911847248673439,0.0019579005893319845]","60.87776184082031","Infinity","269140.8125","Infinity","0.08044052124023438","0.00023107827291823924","0.6854976415634155","0.00029463705141097307","518.787841796875","0.10081914067268372","0.09964768211096146","0.2969427138215617","0.29694274067878723","0.12451748902632465",""
"patchtst_2023-11-15_14-34-54","PatchTST","elec","","","","","24","0","-","69","370","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6621148586273193","0.7487137317657471","","","","0.0026492781471461058","0.0033099011052399874","0.5744220542259502","0.4450787345270656","0.7487137288033108","[0.007296071387827396,0.004325773101300001,0.004909025505185127,0.002490647602826357,0.0033686826936900616,0.0036496128886938095,0.0018966062925755975,0.002843869850039482,0.002352766692638397,0.003377525135874748,0.0034115200396627188,0.004503128584474325,0.0040598222985863686,0.003223220584914088,0.0030399858951568604,0.0032950362656265497,0.003140387823805213,0.003345966571941972,0.0022878730669617653,0.002553949598222971,0.0017851365264505148,0.0015971293905749917,0.0010333441896364093,0.00022970327700022608]","142.5558624267578","Infinity","1703547.875","Infinity","0.18836545944213867","0.0009001127327792346","1.724619746208191","0.0010543579701334238","1305.2003173828125","0.2536473870277405","0.44507874042635","0.5744220547699519","0.5744220614433289","0.5560633611314026",""
"patchtst_2023-11-15_14-17-40","PatchTST","elec","","0.0496616244199255","0.03660245767575519","0.0366024583400413","24","14","glounts metrics","1443","","370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4480378627777099","0.5066372752189636","0.07855842465275527","0.07855842507180893","0.6184290763315583","0.0007659024558961391","0.0011559085687622428","0.30545652568852494","0.1286715956437303","0.5066372814438341","[0.011017207987606524,0.006965907756239176,0.0048993611708283424,0.005124804098159075,0.003977484069764614,0.003433962119743228,0.003459591418504715,0.0027594156563282013,0.0015418960247188809,0.001768123940564692,0.003764778608456254,0.004061546642333269,0.003715225728228688,0.003445698646828532,0.002712017623707652,0.0024393710773438215,0.0025469299871474504,0.0029475947376340628,0.0022966659162193537,0.0023570649791508913,0.0018277432536706328,0.001542598707601428,0.0015879377024248242,0.0007646877784281969]","59.45338821411133","Infinity","219052.140625","Infinity","0.07855843007564545","0.0002178717841161415","0.6184291243553162","0.00029560489929281175","468.0300598144531","0.09095507860183716","0.1286715965546492","0.3054565258661917","0.3054565191268921","0.19305922498927183",""
"patchtst_2023-11-15_14-01-06","PatchTST","elec","","0.048549437490703146","0.03504270976324238","0.03504270943109933","24","9","-","822","","370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44455021619796753","0.5026935338973999","0.07664702621897294","0.07664702609502526","0.6062382010867783","0.0007424356881529093","0.001134024583734572","0.3001460042057485","0.12472919587066868","0.502693478769704","[0.010543623007833958,0.006719376426190138,0.005115162581205368,0.004701752681285143,0.003718196181580424,0.0032112225890159607,0.0032500438392162323,0.0025079241022467613,0.0014797274488955736,0.0017865761183202269,0.003826816100627184,0.004036394879221916,0.003701664973050356,0.0035099773667752743,0.002600674517452717,0.0023885697592049837,0.0024717736523598433,0.0028887982480227947,0.0024428335018455982,0.002408314496278763,0.0019929504487663507,0.0016093230806291103,0.0014331156853586435,0.00035796433803625405]","58.00682830810547","Infinity","210501.078125","Infinity","0.07664702832698822","0.00020858756033703685","0.6062382459640503","0.0002889847382903099","458.803955078125","0.08916211873292923","0.12472919786601484","0.3001460040167521","0.3001460134983063","0.1894846369966064",""
"patchtst_2023-11-15_13-42-47","PatchTST","elec","","0.048549437490703146","0.03504270976324238","0.03504270943109933","24","9","-","820","","370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44455021619796753","0.5026935338973999","0.07664702621897294","0.07664702609502526","0.6062382010867783","0.0007424356881529093","0.001134024583734572","0.3001460042057485","0.12472919587066868","0.502693478769704","[0.010543623007833958,0.006719376426190138,0.005115162581205368,0.004701752681285143,0.003718196181580424,0.0032112225890159607,0.0032500438392162323,0.0025079241022467613,0.0014797274488955736,0.0017865761183202269,0.003826816100627184,0.004036394879221916,0.003701664973050356,0.0035099773667752743,0.002600674517452717,0.0023885697592049837,0.0024717736523598433,0.0028887982480227947,0.0024428335018455982,0.002408314496278763,0.0019929504487663507,0.0016093230806291103,0.0014331156853586435,0.00035796433803625405]","58.00682830810547","Infinity","210501.078125","Infinity","0.07664702832698822","0.00020858756033703685","0.6062382459640503","0.0002889847382903099","458.803955078125","0.08916211873292923","0.12472919786601484","0.3001460040167521","0.3001460134983063","0.1894846369966064",""
"patchtst_2023-11-15_13-41-55","PatchTST","elec","","","","","24","0","-","42","","370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6621148586273193","0.7487137317657471","","","","0.0026492781471461058","0.0033099011052399874","","","","","","","","","","","","","","","","","0.5744220614433289","",""
